,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6
9365,False,True,False,False,False,False
9366,False,True,False,False,False,False
9367,False,True,False,False,False,False
9368,False,True,False,False,False,False
9369,False,True,False,False,False,False
9370,False,True,False,False,False,False
9371,False,True,False,False,False,False
9372,False,True,False,False,False,False
9373,False,True,False,False,False,False
9374,False,True,False,False,False,False
9375,False,True,False,False,False,False
9376,False,True,False,False,False,False
9377,False,True,False,False,False,False
9378,False,True,False,False,False,False
9379,False,True,False,False,False,False
9380,False,True,False,False,False,False
9381,False,True,False,False,False,False
9382,False,True,False,False,False,False
9383,False,True,False,False,False,False
9384,False,True,False,False,False,False
9385,False,True,False,False,False,False
9386,False,False,True,False,False,False
9387,False,False,True,False,False,False
9388,False,False,True,False,False,False
9389,False,False,True,False,False,False
9390,False,False,True,False,False,False
9391,False,False,True,False,False,False
9392,False,False,True,False,False,False
9393,False,False,True,False,False,False
9394,False,False,True,False,False,False
9395,False,False,True,False,False,False
9396,False,False,True,False,False,False
9397,False,False,True,False,False,False
9398,False,False,True,False,False,False
9399,False,False,True,False,False,False
9400,False,False,True,False,False,False
9401,False,False,True,False,False,False
9402,False,False,True,False,False,False
9403,False,False,True,False,False,False
9404,False,False,True,False,False,False
9405,False,False,True,False,False,False
9406,False,False,True,False,False,False
9407,False,False,True,False,False,False
9408,False,False,True,False,False,False
9409,False,False,True,False,False,False
9410,False,False,False,True,False,False
9411,False,False,False,True,False,False
9412,False,False,False,True,False,False
9413,False,False,False,True,False,False
9414,False,False,False,True,False,False
9415,False,False,False,True,False,False
9416,False,False,False,True,False,False
9417,False,False,False,True,False,False
9418,False,False,False,True,False,False
9419,False,False,False,True,False,False
9420,False,False,False,True,False,False
9421,False,False,False,True,False,False
9422,False,False,False,True,False,False
9423,False,False,False,True,False,False
9424,False,False,False,True,False,False
9425,False,False,False,True,False,False
9426,False,False,False,True,False,False
9427,False,False,False,True,False,False
9428,False,False,False,True,False,False
9429,False,False,False,True,False,False
9430,False,False,False,True,False,False
9431,False,False,False,True,False,False
9432,False,False,False,True,False,False
9433,False,False,False,True,False,False
9434,False,False,False,False,True,False
9435,False,False,False,False,True,False
9436,False,False,False,False,True,False
9437,False,False,False,False,True,False
9438,False,False,False,False,True,False
9439,False,False,False,False,True,False
9440,False,False,False,False,True,False
9441,False,False,False,False,True,False
9442,False,False,False,False,True,False
9443,False,False,False,False,True,False
9444,False,False,False,False,True,False
9445,False,False,False,False,True,False
9446,False,False,False,False,True,False
9447,False,False,False,False,True,False
9448,False,False,False,False,True,False
9449,False,False,False,False,True,False
9450,False,False,False,False,True,False
9451,False,False,False,False,True,False
9452,False,False,False,False,True,False
9453,False,False,False,False,True,False
9454,False,False,False,False,True,False
9455,False,False,False,False,True,False
9456,False,False,False,False,True,False
9457,False,False,False,False,True,False
9458,False,False,False,False,False,True
9459,False,False,False,False,False,True
9460,False,False,False,False,False,True
9461,False,False,False,False,False,True
9462,False,False,False,False,False,True
9463,False,False,False,False,False,True
9464,False,False,False,False,False,True
9465,False,False,False,False,False,True
9466,False,False,False,False,False,True
9467,False,False,False,False,False,True
9468,False,False,False,False,False,True
9469,False,False,False,False,False,True
9470,False,False,False,False,False,True
9471,False,False,False,False,False,True
9472,False,False,False,False,False,True
9473,False,False,False,False,False,True
9474,False,False,False,False,False,True
9475,False,False,False,False,False,True
9476,False,False,False,False,False,True
9477,False,False,False,False,False,True
9478,False,False,False,False,False,True
9479,False,False,False,False,False,True
9480,False,False,False,False,False,True
9481,False,False,False,False,False,True
9482,False,False,False,False,False,False
9483,False,False,False,False,False,False
9484,False,False,False,False,False,False
9485,False,False,False,False,False,False
9486,False,False,False,False,False,False
9487,False,False,False,False,False,False
9488,False,False,False,False,False,False
9489,False,False,False,False,False,False
9490,False,False,False,False,False,False
9491,False,False,False,False,False,False
9492,False,False,False,False,False,False
9493,False,False,False,False,False,False
9494,False,False,False,False,False,False
9495,False,False,False,False,False,False
9496,False,False,False,False,False,False
9497,False,False,False,False,False,False
9498,False,False,False,False,False,False
9499,False,False,False,False,False,False
9500,False,False,False,False,False,False
9501,False,False,False,False,False,False
9502,False,False,False,False,False,False
9503,False,False,False,False,False,False
9504,False,False,False,False,False,False
9505,False,False,False,False,False,False
9506,True,False,False,False,False,False
9507,True,False,False,False,False,False
9508,True,False,False,False,False,False
9509,True,False,False,False,False,False
9510,True,False,False,False,False,False
9511,True,False,False,False,False,False
9512,True,False,False,False,False,False
9513,True,False,False,False,False,False
9514,True,False,False,False,False,False
9515,True,False,False,False,False,False
9516,True,False,False,False,False,False
9517,True,False,False,False,False,False
9518,True,False,False,False,False,False
9519,True,False,False,False,False,False
9520,True,False,False,False,False,False
9521,True,False,False,False,False,False
9522,True,False,False,False,False,False
9523,True,False,False,False,False,False
9524,True,False,False,False,False,False
9525,True,False,False,False,False,False
9526,True,False,False,False,False,False
9527,True,False,False,False,False,False
9528,True,False,False,False,False,False
9529,False,True,False,False,False,False
9530,False,True,False,False,False,False
9531,False,True,False,False,False,False
9532,False,True,False,False,False,False
9533,False,True,False,False,False,False
9534,False,True,False,False,False,False
9535,False,True,False,False,False,False
9536,False,True,False,False,False,False
9537,False,True,False,False,False,False
9538,False,True,False,False,False,False
9539,False,True,False,False,False,False
9540,False,True,False,False,False,False
9541,False,True,False,False,False,False
9542,False,True,False,False,False,False
9543,False,True,False,False,False,False
9544,False,True,False,False,False,False
9545,False,True,False,False,False,False
9546,False,True,False,False,False,False
9547,False,True,False,False,False,False
9548,False,True,False,False,False,False
9549,False,True,False,False,False,False
9550,False,True,False,False,False,False
9551,False,True,False,False,False,False
9552,False,True,False,False,False,False
9553,False,False,True,False,False,False
9554,False,False,True,False,False,False
9555,False,False,True,False,False,False
