instant,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6
10876,False,False,True,False,False,False,False
10877,False,False,True,False,False,False,False
10878,False,False,True,False,False,False,False
10879,False,False,True,False,False,False,False
10880,False,False,True,False,False,False,False
10881,False,False,True,False,False,False,False
10882,False,False,True,False,False,False,False
10883,False,False,True,False,False,False,False
10884,False,False,True,False,False,False,False
10885,False,False,True,False,False,False,False
10886,False,False,True,False,False,False,False
10887,False,False,True,False,False,False,False
10888,False,False,True,False,False,False,False
10889,False,False,True,False,False,False,False
10890,False,False,True,False,False,False,False
10891,False,False,True,False,False,False,False
10892,False,False,True,False,False,False,False
10893,False,False,False,True,False,False,False
10894,False,False,False,True,False,False,False
10895,False,False,False,True,False,False,False
10896,False,False,False,True,False,False,False
10897,False,False,False,True,False,False,False
10898,False,False,False,True,False,False,False
10899,False,False,False,True,False,False,False
10900,False,False,False,True,False,False,False
10901,False,False,False,True,False,False,False
10902,False,False,False,True,False,False,False
10903,False,False,False,True,False,False,False
10904,False,False,False,True,False,False,False
10905,False,False,False,True,False,False,False
10906,False,False,False,True,False,False,False
10907,False,False,False,True,False,False,False
10908,False,False,False,True,False,False,False
10909,False,False,False,True,False,False,False
10910,False,False,False,True,False,False,False
10911,False,False,False,True,False,False,False
10912,False,False,False,True,False,False,False
10913,False,False,False,True,False,False,False
10914,False,False,False,True,False,False,False
10915,False,False,False,True,False,False,False
10916,False,False,False,True,False,False,False
10917,False,False,False,False,True,False,False
10918,False,False,False,False,True,False,False
10919,False,False,False,False,True,False,False
10920,False,False,False,False,True,False,False
10921,False,False,False,False,True,False,False
10922,False,False,False,False,True,False,False
10923,False,False,False,False,True,False,False
10924,False,False,False,False,True,False,False
10925,False,False,False,False,True,False,False
10926,False,False,False,False,True,False,False
10927,False,False,False,False,True,False,False
10928,False,False,False,False,True,False,False
10929,False,False,False,False,True,False,False
10930,False,False,False,False,True,False,False
10931,False,False,False,False,True,False,False
10932,False,False,False,False,True,False,False
10933,False,False,False,False,True,False,False
10934,False,False,False,False,True,False,False
10935,False,False,False,False,True,False,False
10936,False,False,False,False,True,False,False
10937,False,False,False,False,True,False,False
10938,False,False,False,False,True,False,False
10939,False,False,False,False,True,False,False
10940,False,False,False,False,True,False,False
10941,False,False,False,False,False,True,False
10942,False,False,False,False,False,True,False
10943,False,False,False,False,False,True,False
10944,False,False,False,False,False,True,False
10945,False,False,False,False,False,True,False
10946,False,False,False,False,False,True,False
10947,False,False,False,False,False,True,False
10948,False,False,False,False,False,True,False
10949,False,False,False,False,False,True,False
10950,False,False,False,False,False,True,False
10951,False,False,False,False,False,True,False
10952,False,False,False,False,False,True,False
10953,False,False,False,False,False,True,False
10954,False,False,False,False,False,True,False
10955,False,False,False,False,False,True,False
10956,False,False,False,False,False,True,False
10957,False,False,False,False,False,True,False
10958,False,False,False,False,False,True,False
10959,False,False,False,False,False,True,False
10960,False,False,False,False,False,True,False
10961,False,False,False,False,False,True,False
10962,False,False,False,False,False,True,False
10963,False,False,False,False,False,True,False
10964,False,False,False,False,False,True,False
10965,False,False,False,False,False,False,True
10966,False,False,False,False,False,False,True
10967,False,False,False,False,False,False,True
10968,False,False,False,False,False,False,True
10969,False,False,False,False,False,False,True
10970,False,False,False,False,False,False,True
10971,False,False,False,False,False,False,True
10972,False,False,False,False,False,False,True
10973,False,False,False,False,False,False,True
10974,False,False,False,False,False,False,True
10975,False,False,False,False,False,False,True
10976,False,False,False,False,False,False,True
10977,False,False,False,False,False,False,True
10978,False,False,False,False,False,False,True
10979,False,False,False,False,False,False,True
10980,False,False,False,False,False,False,True
10981,False,False,False,False,False,False,True
10982,False,False,False,False,False,False,True
10983,False,False,False,False,False,False,True
10984,False,False,False,False,False,False,True
10985,False,False,False,False,False,False,True
10986,False,False,False,False,False,False,True
10987,False,False,False,False,False,False,True
10988,False,False,False,False,False,False,True
10989,True,False,False,False,False,False,False
10990,True,False,False,False,False,False,False
10991,True,False,False,False,False,False,False
10992,True,False,False,False,False,False,False
10993,True,False,False,False,False,False,False
10994,True,False,False,False,False,False,False
10995,True,False,False,False,False,False,False
10996,True,False,False,False,False,False,False
10997,True,False,False,False,False,False,False
10998,True,False,False,False,False,False,False
10999,True,False,False,False,False,False,False
11000,True,False,False,False,False,False,False
11001,True,False,False,False,False,False,False
11002,True,False,False,False,False,False,False
11003,True,False,False,False,False,False,False
11004,True,False,False,False,False,False,False
11005,True,False,False,False,False,False,False
11006,True,False,False,False,False,False,False
11007,True,False,False,False,False,False,False
11008,True,False,False,False,False,False,False
11009,True,False,False,False,False,False,False
11010,True,False,False,False,False,False,False
11011,True,False,False,False,False,False,False
11012,True,False,False,False,False,False,False
11013,False,True,False,False,False,False,False
