instant,weathersit_1,weathersit_2,weathersit_3,weathersit_4
8749,False,True,False,False
8750,False,True,False,False
8751,False,True,False,False
8752,True,False,False,False
8753,True,False,False,False
8754,True,False,False,False
8755,True,False,False,False
8756,True,False,False,False
8757,True,False,False,False
8758,False,True,False,False
8759,True,False,False,False
8760,True,False,False,False
8761,True,False,False,False
8762,True,False,False,False
8763,True,False,False,False
8764,True,False,False,False
8765,True,False,False,False
8766,True,False,False,False
8767,True,False,False,False
8768,True,False,False,False
8769,True,False,False,False
8770,False,True,False,False
8771,False,True,False,False
8772,False,True,False,False
8773,True,False,False,False
8774,True,False,False,False
8775,True,False,False,False
8776,True,False,False,False
8777,True,False,False,False
8778,True,False,False,False
8779,True,False,False,False
8780,True,False,False,False
8781,True,False,False,False
8782,True,False,False,False
8783,True,False,False,False
8784,True,False,False,False
8785,True,False,False,False
8786,True,False,False,False
8787,True,False,False,False
8788,True,False,False,False
8789,True,False,False,False
8790,True,False,False,False
8791,True,False,False,False
8792,True,False,False,False
8793,True,False,False,False
8794,True,False,False,False
8795,True,False,False,False
8796,True,False,False,False
8797,True,False,False,False
8798,True,False,False,False
8799,True,False,False,False
8800,True,False,False,False
8801,True,False,False,False
8802,True,False,False,False
8803,True,False,False,False
8804,True,False,False,False
8805,False,True,False,False
8806,False,True,False,False
8807,True,False,False,False
8808,True,False,False,False
8809,True,False,False,False
8810,True,False,False,False
8811,True,False,False,False
8812,True,False,False,False
8813,True,False,False,False
8814,True,False,False,False
8815,True,False,False,False
8816,True,False,False,False
8817,True,False,False,False
8818,False,True,False,False
8819,False,True,False,False
8820,False,True,False,False
8821,True,False,False,False
8822,True,False,False,False
8823,True,False,False,False
8824,True,False,False,False
8825,True,False,False,False
8826,True,False,False,False
8827,True,False,False,False
8828,True,False,False,False
8829,True,False,False,False
8830,True,False,False,False
8831,True,False,False,False
8832,True,False,False,False
8833,True,False,False,False
8834,True,False,False,False
8835,True,False,False,False
8836,True,False,False,False
8837,True,False,False,False
8838,True,False,False,False
8839,True,False,False,False
8840,True,False,False,False
8841,True,False,False,False
8842,False,True,False,False
8843,False,True,False,False
8844,False,True,False,False
8845,False,True,False,False
8846,False,True,False,False
8847,True,False,False,False
8848,False,True,False,False
8849,False,True,False,False
8850,False,True,False,False
8851,False,False,True,False
8852,False,False,True,False
8853,False,False,True,False
8854,False,False,True,False
8855,False,False,False,True
8856,False,False,True,False
8857,False,True,False,False
8858,False,True,False,False
8859,False,True,False,False
8860,False,True,False,False
8861,False,True,False,False
8862,False,True,False,False
8863,False,True,False,False
8864,False,True,False,False
8865,True,False,False,False
8866,False,True,False,False
8867,False,True,False,False
8868,False,True,False,False
8869,False,True,False,False
8870,False,True,False,False
8871,True,False,False,False
8872,True,False,False,False
8873,True,False,False,False
8874,True,False,False,False
8875,True,False,False,False
8876,True,False,False,False
8877,True,False,False,False
8878,True,False,False,False
8879,True,False,False,False
8880,True,False,False,False
8881,True,False,False,False
8882,True,False,False,False
8883,True,False,False,False
8884,True,False,False,False
8885,True,False,False,False
8886,True,False,False,False
8887,True,False,False,False
8888,True,False,False,False
8889,True,False,False,False
8890,True,False,False,False
8891,True,False,False,False
8892,True,False,False,False
8893,False,True,False,False
8894,False,True,False,False
8895,False,True,False,False
8896,False,False,True,False
8897,False,False,True,False
8898,False,False,True,False
8899,False,True,False,False
8900,False,True,False,False
8901,False,False,True,False
8902,False,False,True,False
8903,False,False,True,False
8904,False,False,True,False
8905,False,False,True,False
8906,False,False,True,False
8907,False,False,True,False
8908,False,False,True,False
8909,False,False,True,False
8910,False,False,True,False
8911,False,False,True,False
8912,False,False,True,False
8913,False,False,True,False
8914,False,False,True,False
8915,False,True,False,False
8916,True,False,False,False
8917,True,False,False,False
8918,True,False,False,False
8919,False,True,False,False
8920,False,True,False,False
8921,True,False,False,False
8922,True,False,False,False
8923,True,False,False,False
8924,True,False,False,False
8925,True,False,False,False
8926,True,False,False,False
8927,False,True,False,False
8928,False,True,False,False
8929,True,False,False,False
8930,True,False,False,False
8931,True,False,False,False
8932,False,True,False,False
8933,False,True,False,False
8934,True,False,False,False
8935,True,False,False,False
8936,False,False,True,False
8937,False,True,False,False
8938,False,True,False,False
8939,True,False,False,False
8940,True,False,False,False
8941,True,False,False,False
8942,True,False,False,False
8943,True,False,False,False
8944,True,False,False,False
8945,True,False,False,False
8946,True,False,False,False
8947,True,False,False,False
8948,True,False,False,False
8949,True,False,False,False
8950,True,False,False,False
8951,True,False,False,False
8952,True,False,False,False
8953,True,False,False,False
8954,True,False,False,False
8955,True,False,False,False
8956,True,False,False,False
8957,True,False,False,False
8958,True,False,False,False
8959,True,False,False,False
8960,True,False,False,False
8961,True,False,False,False
8962,True,False,False,False
8963,True,False,False,False
8964,True,False,False,False
8965,True,False,False,False
8966,True,False,False,False
8967,True,False,False,False
8968,True,False,False,False
8969,True,False,False,False
8970,True,False,False,False
8971,True,False,False,False
8972,True,False,False,False
8973,True,False,False,False
8974,True,False,False,False
8975,True,False,False,False
8976,True,False,False,False
8977,True,False,False,False
8978,True,False,False,False
8979,True,False,False,False
8980,True,False,False,False
8981,False,True,False,False
8982,False,True,False,False
8983,False,True,False,False
8984,False,True,False,False
8985,False,True,False,False
8986,False,True,False,False
8987,True,False,False,False
8988,True,False,False,False
8989,True,False,False,False
8990,True,False,False,False
8991,True,False,False,False
8992,True,False,False,False
8993,True,False,False,False
8994,True,False,False,False
8995,True,False,False,False
8996,True,False,False,False
8997,True,False,False,False
8998,True,False,False,False
8999,True,False,False,False
9000,True,False,False,False
9001,True,False,False,False
9002,True,False,False,False
9003,True,False,False,False
9004,True,False,False,False
9005,True,False,False,False
9006,True,False,False,False
9007,True,False,False,False
9008,True,False,False,False
9009,True,False,False,False
9010,True,False,False,False
9011,True,False,False,False
9012,True,False,False,False
9013,True,False,False,False
9014,False,True,False,False
9015,True,False,False,False
9016,True,False,False,False
9017,False,True,False,False
9018,True,False,False,False
9019,True,False,False,False
9020,True,False,False,False
9021,True,False,False,False
9022,True,False,False,False
9023,True,False,False,False
9024,True,False,False,False
9025,True,False,False,False
9026,False,True,False,False
9027,False,False,True,False
9028,False,True,False,False
9029,False,True,False,False
9030,False,False,True,False
9031,False,False,True,False
9032,False,False,True,False
9033,False,False,True,False
9034,False,False,True,False
9035,False,False,True,False
9036,False,False,True,False
9037,False,False,True,False
9038,False,True,False,False
9039,False,True,False,False
9040,False,True,False,False
9041,True,False,False,False
9042,True,False,False,False
9043,True,False,False,False
9044,True,False,False,False
9045,True,False,False,False
9046,True,False,False,False
9047,True,False,False,False
9048,True,False,False,False
9049,True,False,False,False
9050,True,False,False,False
9051,False,True,False,False
9052,False,True,False,False
9053,False,True,False,False
9054,False,True,False,False
9055,True,False,False,False
9056,True,False,False,False
9057,True,False,False,False
9058,True,False,False,False
9059,True,False,False,False
9060,True,False,False,False
9061,True,False,False,False
9062,True,False,False,False
9063,True,False,False,False
9064,True,False,False,False
9065,True,False,False,False
9066,True,False,False,False
9067,True,False,False,False
9068,True,False,False,False
9069,True,False,False,False
9070,True,False,False,False
9071,True,False,False,False
9072,True,False,False,False
9073,True,False,False,False
9074,True,False,False,False
9075,True,False,False,False
9076,True,False,False,False
9077,True,False,False,False
9078,True,False,False,False
9079,True,False,False,False
9080,True,False,False,False
9081,True,False,False,False
9082,True,False,False,False
9083,True,False,False,False
9084,True,False,False,False
9085,True,False,False,False
9086,True,False,False,False
9087,True,False,False,False
